fulltext_url,title,work_url,work_type,contributor,publisher,date,type,format,extent,language,subject,spatial,is_part_of,identifier,rights,fulltext_url_text,catalogue_url
https://nla.gov.au/nla.obj-1403577777,The South Australian magazine.,https://trove.nla.gov.au/work/5553149,"Microform | Periodical | Periodical/Journal, magazine, other","Allen, James, 1806-1886. | Cotter, Thomas Young.","Adelaide : Archibald MacDougall,",1841,,volume,v. ; 23 cm.,,Adelaide (S. Aust.) -- Periodicals. | Adelaide (S.A.) -- Periodicals. | Australian literature -- Periodicals. | Australian periodicals -- South Australia. | South Australia -- Description and travel. | South Australian periodicals.,u-at-sa,series: Borrow Collection,AuCNLKIN: 000010412098 | OCoLC: 221395188,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-8423556,"""Coo-ee!"" : the journal of the Bishops Knoll Hospital, Bristol.",https://trove.nla.gov.au/work/5558692,"Periodical | Periodical/Journal, magazine, other","Bishops Knoll Hospital (Bristol, England)","Bristol, England : Partridge & Love Ltd.,",1916,,volume,1 v. : ill. ; 25 cm.,,"World War, 1914-1918 -- Australia -- Literatures.",,,AuCNLKIN: 000002310063 | OCoLC: 173323961,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-2237504477,The Australian bee bulletin.,https://trove.nla.gov.au/work/5566337,"Periodical | Periodical/Journal, magazine, other",,"Maitland,",1892,,volume,v. ; 22 cm.,,Bee culture -- Australia -- Periodicals.,u-at---,,AuCNLKIN: 000007251839 | OCoLC: 220757008,,National Library of Australia digitised item. N 638.105 AUS copy,
https://nla.gov.au/nla.obj-319042287,Building and engineering.,https://trove.nla.gov.au/work/5568514,"Microform | Periodical | Periodical/Journal, magazine, other",Illuminating Engineering Society of Australia (N.S.W.) | Master Builders' Federation of Australia,"Sydney : Building Pub.,",1942,still image | text,microfilm reel | online resource | volume,1 online resource : illustrations. | v. : ill. ; 25 cm.,,Architecture -- Australia -- Periodicals. | Architecture -- Periodicals. | Architecture. | Australia. | Australian | Australian periodicals -- New South Wales -- Sydney. | Building -- Australia -- Periodicals. | Building -- Periodicals. | Building. | Engineering -- Australia -- Periodicals. | Engineering -- Periodicals. | Engineering. | Sydney (N.S.W.) -- Periodicals.,u-at--- | u-at-ne,series: Digitised newspapers and more.,AuCNLKIN: 000005595097 | AuCNLKIN: 000066492126 | OCoLC: 1137803181 | OCoLC: 173347047,,"Issues available online Vol. 72, no. 422 (Oct. 1942)-Feb. 25, 1952 | National Library of Australia digitised item",
https://nla.gov.au/nla.obj-734748369,Journal of the Royal Military College of Australia.,https://trove.nla.gov.au/work/5571768,"Government publication | Periodical | Periodical/Journal, magazine, other","Royal Military College (Duntroon, A.C.T.)","Sydney : [Government Printer],",1913,,volume,volumes ; 23 cm.,,"Military education -- Australia -- Periodicals. | Royal Military College (Duntroon, A.C.T.) -- Periodicals.",,,AuCNLKIN: 000002307028 | OCoLC: 173415424,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-7907113,The first post.,https://trove.nla.gov.au/work/5571854,"Periodical | Periodical/Journal, magazine, other","Australia. Army. Australian Imperial Force (1939-1945). Battalion, 2/1st.","[Palestine] : 2/1st Bn. AIF,",1940,,volume,v. : ill.,,"Australia. Army. Australian Imperial Force (1939-1945). Infantry Battalion 2/1st -- Periodicals. | World War, 1939-1945 -- Participation, Australian.",,,AuCNLKIN: 000007252790 | OCoLC: 220760993,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-3012121682,The Border watch almanac for...,https://trove.nla.gov.au/work/5665521,"Periodical | Periodical/Journal, magazine, other",,Mount Gambier [S. Aust.] : Laurie and Watson.,18uu,,volume,v. : ill. ; 18 cm.,,"Almanacs, Australian -- South Australia -- South East Region. | Australian | South Australia -- Directories. | South East Region (S.A.) -- Description and travel -- Periodicals. | South East Region (S.A.) -- Directories.",u-at-sa,,AuCNLKIN: 000007287708 | OCoLC: 220803729,,National Library of Australia digitised item. N 919.42 BOR copy,
https://nla.gov.au/nla.obj-590880447,Sydney telephone directory : pink pages.,https://trove.nla.gov.au/work/5678205,"Government publication | Microform | Periodical | Periodical/Journal, magazine, other",Australia. Postmaster-General's Department,"Sydney : Postmaster-General's Dept,",1959,,volume,v. ; 28cm.,,Sydney (N.S.W.) -- Commerce -- Directories. | Sydney (N.S.W.) -- Telephone directories.,u-at-ne,,AuCNLKIN: 000007290576 | OCoLC: 220816418,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-53890906,Acts of the Parliament of South Australia.,https://trove.nla.gov.au/work/5697742,"Government publication | Periodical | Periodical/Journal, magazine, other",South Australia,"Adelaide, S. Aust. : Government Printer,",1858,text,volume,v. ; 25-31 cm.,,Law -- Australia -- South Australia. | Law -- South Australia -- Periodicals. | Law. | Legislation -- South Australia -- Periodicals. | Legislation -- South Australia. | Session laws -- Australia -- South Australia. | Session laws -- South Australia. | Session laws. | South Australia -- Law and legislation. | South Australia.,u-at-sa,,AuCNLKIN: 000003367691 | AuCNLKIN: 000061325474 | OCoLC: 1766080,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-55568008,The Statutes of Western Australia.,https://trove.nla.gov.au/work/5705502,"Government publication | Periodical | Periodical/Journal, magazine, other",Western Australia,Perth : Govt. Printer.,1841,,volume,v. ; 25 cm.,,Law -- Western Australia.,,,AuCNLKIN: 000007296269 | OCoLC: 225803984,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-725298615,Service publication / Quarantine Service.,https://trove.nla.gov.au/work/5716469,"Government publication | Periodical | Periodical/Journal, magazine, other",Australian Quarantine Service,"Melbourne : Govt. Printer. | Melbourne [Vic.] : Govt. Printer,",1913,,volume,v. : ill. ; 25 cm.,,Public health -- Australia -- Periodicals.,u-at---,,AuCNLKIN: 000007298770 | AuCNLKIN: 000056437638 | OCoLC: 220866144,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-2962343620,"Australian outline : books, music, art, stories & the theatre.",https://trove.nla.gov.au/work/5764034,"Periodical | Periodical/Journal, magazine, other",,"Sydney : Australian Outline,",1933,still image | text,volume,2 nos : ill. ; 31 cm.,,Australian literature -- Periodicals. | Literature -- Periodicals.,,,AuCNLKIN: 000007309032 | OCoLC: 220928611,,National Library of Australia digitised item. Nq 059.4 AUS copy,
https://nla.gov.au/nla.obj-3050325172,Comment.,https://trove.nla.gov.au/work/5784702,"Periodical | Periodical/Journal, magazine, other","Crozier, Cecily.","Melbourne : Bradley Printers for Cecily Crozier,",1940,,volume,26 v. : ill. | 26 v. : ill. ; 24 cm.,,Australian literature -- Periodicals. | Literature and society -- Australia -- Periodicals. | Little magazines -- Australia.,u-at---,,AuCNLKIN: 000007313967 | AuCNLKIN: 000054894540 | OCoLC: 25933894 | OCoLC: 911257918,,National Library of Australia digitised item. N 805 A COM copy,
https://nla.gov.au/nla.obj-3291098458,"The ""Barrier Miner"" business directory : and Broken Hill, Silverton, Round Hill, Thackaringa, Purnamoota, Pinnacles, and Cockburn hand book.",https://trove.nla.gov.au/work/5880877,"Book | Book/Illustrated | Microform | Periodical | Periodical/Journal, magazine, other","Knight & von Rieben (Firm) | Knight, A. S. | Rieben, Otto von.","Broken Hill : Compiled and published by Knight & Von Rieben, ""Barrier Miner"",",1891,,volume,"xvi, 156 pages ; 23 cm.",,Broken Hill (N.S.W.) -- Directories.,u-at-ne,,AuCNLKIN: 000003102026 | OCoLC: 166311302,,National Library of Australia digitised item. mc N 1870 MCL HIST 297 copy,
https://nla.gov.au/nla.obj-359545877,"Report / Trench Comforts Fund of the League of Loyal Women, South Australian Division, Australian Comforts Fund.",https://trove.nla.gov.au/work/5884906,"Periodical | Periodical/Journal, magazine, other",League of Loyal Women of Australia. Trench Comforts Fund,"Adelaide : The League,",1917,,volume,2 v. : ill. ; 22 cm.,,"League of Loyal Women of Australia. Trench Comforts Fund -- Periodicals. | World War, 1914-1918 -- Civilian relief -- South Australia -- Periodicals. | World War, 1914-1918 -- War work -- South Australia -- Periodicals.",u-at-sa,,AuCNLKIN: 000007351097 | OCoLC: 220735151,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-2887758065,"The guide to Tasmania : containing information respecting the government and public institutions : with the regulations for the sale of Crown Lands and the Unsettled Lands Regulations : also the Law of Master and Servant : together with tables of all taxes, duties and fees, fiscal and commercial charges, cab and coach fares, wages, and prices of provisions, and a description of the agricultural and pastoral capabilities of every district in the Colony / by Hugh Munro Hull, a coroner for the territory, and Librarian to the Parliament. | The guide to Tasmania : containing information respecting the government and public institutions : with the regulations for the sale of crown lands and the unsettled lands regulations : also the law of master and servant : together with tables of all taxes, duties and fees, fiscal and commercial charges, cab and coach fares, wages, and prices of provisions, and a description of the agricultural and pastoral capabilities of every district in the colony / by Hugh Munro Hull, a coroner for the territory, and librarian to the Parliament.",https://trove.nla.gov.au/work/5965840,"Book | Book/Illustrated | Periodical | Periodical/Journal, magazine, other","Hull, Hugh Munro, 1818-1882,","Hobart Town : J. Walch, | J. Walch",1858,text,Book | volume,"1 volume (vi, [2], 96 pages, 14 pages) : 1 map ; 18 cm. | 4 words | vi, 96 pages, 3-8 pages of advertisements : 1 map ; 18 cm.",English,"Almanacs, Australian -- Tasmania. | Almanacs, Australian--Tasmania | Almanacs, Australian|zTasmania -- Periodicals. | Australian | Tasmania -- Politics and government -- 1851-1901. | Tasmania--Politics and government--1851-1901.",Tasmania | u-at-tm,projectId: 39166,AuCNLKIN: 000007370843 | AuCNLKIN: 000074282449 | OCoLC: 1379309009 | OCoLC: 166307167,Out of Copyright | http://rightsstatements.org/vocab/NKC/1.0/,National Library of Australia digitised item. N 2016-4365 copy | View online via Trove,https://nla.gov.au/nla.cat-vn7122808
https://nla.gov.au/nla.obj-2872129375,The Royal South Australian almanack and general directory for...,https://trove.nla.gov.au/work/6076787,"Periodical | Periodical/Journal, magazine, other","Allen, James, 1806-1886. | Garran, Andrew, 1825-1901.",Adelaide : J. Allen.,1845,,volume,volumes ; 18 cm.,,"Almanacs, Australian -- South Australia. | South Australia -- Directories. | South Australia -- History -- Sources -- Periodicals.",u-at-sa,series: Borrow Collection,AuCNLKIN: 000007411837 | OCoLC: 220850744,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-2873318879,The South Australian almanack and Adelaide and colonial directory for ...,https://trove.nla.gov.au/work/6076929,"Periodical | Periodical/Journal, magazine, other","Cotter, Thomas Young.",Adelaide : Archibald MacDougall.,184u,,volume,v. ; 18 cm.,,"Adelaide (S.A.) -- Directories. | Almanacs, Australian -- South Australia. | South Australia -- Directories.",u-at-sa,,AuCNLKIN: 000007411862 | OCoLC: 220850839,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-282427596,Universal service.,https://trove.nla.gov.au/work/6118560,"Periodical | Periodical/Journal, magazine, other","Universal Service League (Sydney, N.S.W.)","Sydney : Thomas Rainsford Bavin and Meredith Atkinson for the Universal Service League,",1916,,volume,v. ; 39 cm.,,"Australia. Army -- Recruiting, enlistment, etc -- World War, 1914-1918. | Draft -- Australia.",,,AuCNLKIN: 000021094512 | OCoLC: 222688475,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-3049552763,Namalata : the magazine of Watson High School.,https://trove.nla.gov.au/work/6207162,"Periodical | Periodical/Journal, magazine, other",Watson High School,"Watson, Watson High School.",1969,,volume,v. : ill. ; 29 cm.,,Watson High School -- Periodicals.,u-at-ac,,AuCNLKIN: 000007463753 | OCoLC: 220901279,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-1398693046,"The Tasmanian journal of natural science, agriculture, statistics, etc.",https://trove.nla.gov.au/work/6212677,"Microform | Periodical | Periodical/Journal, magazine, other","Australian Cooperative Digitisation Project | Royal Society of Van Diemen's Land for Horticulture, Botany, and the Advancement of Science | Tasmanian Society","Hobart : Govt. Printer ; London : John Murray, | Hobart : Govt. Printer ; London : John Murray.",1842,text,online resource | volume,"3 volume : illustrations, maps, charts ; 23 cm. | 3 volumes : illustrations, maps, charts ; 23 cm.",,Agriculture -- Tasmania -- Periodicals. | Natural history -- Tasmania -- Periodicals. | Tasmania (Tas) | Tasmania -- Periodicals.,u-at-tm,series: Australian periodical publications 1840-1845. | series: Rex Nan Kivell Collection ; NK3127 | series: Rex Nan Kivell Collection ; NK3127. | series: Rex Nan Kivell Collection ; NK4128,AuCNLKIN: 000007464749 | AuCNLKIN: 000021242571 | AuCNLKIN: 000025411408 | AuCNLKIN: 000046297369 | OCoLC: 173365687 | OCoLC: 222628949 | OCoLC: 589695211,,National Library of Australia digital collection item,
https://nla.gov.au/nla.obj-13873665,Der Kamp Spiegel.,https://trove.nla.gov.au/work/6219019,"Periodical | Periodical/Journal, magazine, other",,"Liverpool, N.S.W. : Ludwig Schroeder,",1916,text,volume,2 volumes : illustrations ; 27 cm.,,"Concentration camps -- Australia -- New South Wales -- Liverpool -- Periodicals. | Concentration camps -- New South Wales -- Periodicals. | Prisoners of war -- Australia -- New South Wales -- Liverpool -- Periodicals. | World War, 1914-1918 -- Concentration camps -- Periodicals. | World War, 1914-1918 -- Prisoners and prisons, Australian -- Periodicals.",u-at-ne,,AuCNLKIN: 000007466241 | OCoLC: 220907448,,National Library of Australia digitised item,
https://nla.gov.au/nla.obj-25844222,Kampspiegel Monatshefte : illustrierte zeitschrift für die Kriegsgefangenen in Australien.,https://trove.nla.gov.au/work/6219224,"Periodical | Periodical/Journal, magazine, other",,"Liverpool, N.S.W. : L. Shroeder,",1918,text,volume,9 volumes ; 23 cm.,,"Concentration camps -- Australia -- New South Wales -- Liverpool -- Periodicals. | Concentration camps -- New South Wales -- Periodicals. | German Concentration Camp (Liverpool, N.S.W.) -- Periodicals. | Prisoners of war -- Australia -- New South Wales -- Liverpool -- Periodicals. | World War, 1914-1918 -- Concentration camps -- Periodicals. | World War, 1914-1918 -- Prisoners and prisons, Australian -- Periodicals.",u-at-ne,,AuCNLKIN: 000007466281 | OCoLC: 220907514,,National Library of Australia digitised item,
